,Unnamed: 0,State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
277,1568,36,METRO46540M46540,"Utica-Rome, NY MSA",586,597,760,1007,1131,NY,299397
278,1596,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",547,776,920,1180,1531,NC,365822
279,1598,37,METRO15500M15500,"Burlington, NC MSA",590,593,748,972,1000,NC,151131
280,1599,37,METRO16740M16740,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",681,751,890,1200,1488,NC,1505017
281,1601,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",640,791,938,1210,1416,NC,464893
282,1603,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",650,654,837,1119,1409,NC,319431
283,1605,37,METRO24140M24140,"Goldsboro, NC MSA",486,506,685,893,1092,NC,122623
284,1606,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",556,637,755,1027,1158,NC,630158
285,1608,37,METRO24780M24780,"Greenville, NC HUD Metro FMR Area",571,575,743,1007,1316,NC,168148
286,1610,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",527,550,652,853,1061,NC,365497
287,1611,37,METRO27340M27340,"Jacksonville, NC MSA",683,688,845,1189,1497,NC,177772
288,1612,37,METRO39580M39580,"Raleigh-Cary, NC MSA",700,818,970,1256,1560,NC,1130490
289,1613,37,METRO40580M40580,"Rocky Mount, NC MSA",562,566,699,954,1005,NC,152392
290,1614,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",894,920,1107,1530,1926,NC,23547
291,1615,37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",679,728,900,1186,1353,NC,310098
292,1617,37,METRO49180M49180,"Winston-Salem, NC MSA",577,600,734,1059,1117,NC,477717
293,1678,38,METRO13900M13900,"Bismarck, ND MSA",572,648,811,1149,1356,ND,108779
296,1730,39,METRO10420M10420,"Akron, OH MSA",531,617,835,1075,1116,OH,703200
297,1731,39,METRO15940M15940,"Canton-Massillon, OH MSA",439,549,715,939,1009,OH,404422
299,1734,39,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",536,643,815,1092,1127,OH,2077240
300,1735,39,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",532,662,861,1110,1284,OH,1784236
301,1737,39,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",527,593,777,1040,1165,OH,799232
303,1740,39,METRO30620M30620,"Lima, OH MSA",494,497,666,829,903,OH,106331
304,1741,39,METRO31900M31900,"Mansfield, OH MSA",479,482,641,941,945,OH,124475
305,1742,39,METRO37620M37620,"Parkersburg-Marietta-Vienna, WV-OH MSA",484,522,682,915,1007,OH,61778
306,1743,39,METRO41780M41780,"Sandusky, OH MSA",448,610,753,981,1006,OH,77079
307,1744,39,METRO44220M44220,"Springfield, OH MSA",490,551,719,947,1039,OH,138333
308,1745,39,METRO44600M44600,"Steubenville-Weirton, OH-WV MSA",500,577,710,951,1090,OH,69709
309,1746,39,METRO45780M45780,"Toledo, OH MSA",433,554,727,980,1037,OH,651429
310,1747,39,METRO48540M48540,"Wheeling, WV-OH MSA",481,509,634,814,847,OH,70400
311,1748,39,METRO49660M49660,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",499,565,700,923,975,OH,449135
313,1799,40,METRO30020M30020,"Lawton, OK MSA",551,563,762,1055,1246,OK,124098
314,1800,40,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",537,624,798,1092,1311,OK,1166283
315,1803,40,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",526,639,833,1130,1259,OK,880832
316,1866,41,METRO13460M13460,"Bend, OR MSA",589,683,850,1215,1453,OR,157733
317,1867,41,METRO18700M18700,"Corvallis, OR MSA",516,662,868,1279,1537,OR,85579
318,1868,41,METRO21660M21660,"Eugene-Springfield, OR MSA",525,657,883,1271,1492,OR,351715
319,1869,41,METRO32780M32780,"Medford, OR MSA",646,653,884,1303,1468,OR,203206
320,1870,41,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",716,833,992,1462,1757,OR,1789580
321,1871,41,METRO41420M41420,"Salem, OR MSA",566,598,807,1189,1429,OR,390738
322,1897,42,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",711,816,1031,1290,1463,PA,712481
323,1898,42,METRO11020M11020,"Altoona, PA MSA",551,587,703,925,1032,PA,127089
324,1899,42,METRO21500M21500,"Erie, PA MSA",472,575,725,906,1082,PA,280566
325,1900,42,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",647,721,921,1188,1231,PA,549475
326,1901,42,METRO27780M27780,"Johnstown, PA MSA",464,544,645,856,862,PA,143679
327,1902,42,METRO29540M29540,"Lancaster, PA MSA",622,710,907,1169,1212,PA,519445
328,1903,42,METRO30140M30140,"Lebanon, PA MSA",515,673,866,1113,1229,PA,133568
330,1906,42,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",593,681,849,1066,1135,PA,2287344
331,1908,42,METRO39740M39740,"Reading, PA MSA",561,696,921,1147,1231,PA,411442
332,1909,42,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",532,633,788,1000,1123,PA,563631
333,1910,42,METRO44300M44300,"State College, PA MSA",708,775,953,1249,1295,PA,153990
334,1911,42,METRO48700M48700,"Williamsport, PA MSA",650,734,929,1229,1259,PA,116111
335,1912,42,METRO49620M49620,"York-Hanover, PA MSA",527,668,886,1145,1222,PA,434972
336,1913,42,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",527,569,732,924,978,PA,116638
338,1950,44,METRO39300MM5520,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",617,766,1037,1304,1633,RI,32026
339,1951,44,METRO39300N44005,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",1009,1015,1261,1858,2233,RI,58211
340,1952,45,METRO11340M11340,"Anderson, SC MSA",548,556,678,928,960,SC,187126
341,1954,45,METRO16700M16700,"Charleston-North Charleston-Summerville, SC MSA",811,845,1004,1300,1725,SC,664607
343,1956,45,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",647,701,831,1096,1389,SC,705901
344,1958,45,METRO22500M22500,"Florence, SC HUD Metro FMR Area",529,534,664,827,887,SC,136885
345,1960,45,METRO24860M24860,"Greenville-Mauldin-Easley, SC MSA",520,656,778,1032,1222,SC,570449
346,1962,45,METRO34820M34820,"Myrtle Beach-North Myrtle Beach-Conway, SC MSA",675,679,844,1051,1234,SC,269291
347,1963,45,METRO43900M43900,"Spartanburg, SC MSA",453,604,716,956,1075,SC,284307
348,1964,45,METRO44940M44940,"Sumter, SC MSA",536,539,692,862,1069,SC,107456
349,1990,46,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",539,637,851,1149,1507,SD,100948
351,1993,46,METRO43620M43620,"Sioux Falls, SD MSA",505,593,747,1050,1236,SD,228261
354,2056,47,METRO17420M17420,"Cleveland, TN MSA",490,527,713,917,1181,TN,115788
355,2057,47,METRO27180M27180,"Jackson, TN MSA",434,572,730,973,1063,TN,115425
356,2058,47,METRO27740M27740,"Johnson City, TN MSA",522,619,778,1064,1334,TN,198716
357,2059,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",488,541,696,910,1030,TN,213656
358,2060,47,METRO28940M28940,"Knoxville, TN MSA",525,670,826,1104,1240,TN,698030
360,2062,47,METRO34100M34100,"Morristown, TN MSA",440,486,639,857,1001,TN,136608
361,2063,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",654,755,903,1200,1288,TN,1523830
362,2124,48,METRO10180M10180,"Abilene, TX MSA",601,690,930,1178,1502,TX,165252
363,2125,48,METRO11100M11100,"Amarillo, TX MSA",511,603,792,1081,1131,TX,249881
364,2126,48,METRO12420M12420,"Austin-Round Rock-San Marcos, TX MSA",723,886,1115,1509,1829,TX,1716289
365,2127,48,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",530,664,824,1080,1101,TX,388745
366,2128,48,METRO15180M15180,"Brownsville-Harlingen, TX MSA",478,565,704,922,1024,TX,406220
367,2129,48,METRO17780M17780,"College Station-Bryan, TX MSA",691,695,857,1239,1486,TX,228660
368,2130,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",616,738,946,1253,1474,TX,405027
369,2132,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",651,780,987,1317,1590,TX,4235751
370,2133,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",629,736,953,1278,1522,TX,2076895
371,2135,48,METRO21340M21340,"El Paso, TX MSA",638,697,861,1220,1464,TX,800647
372,2136,48,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",640,771,952,1299,1606,TX,5605217
373,2139,48,METRO28660M28660,"Killeen-Temple-Fort Hood, TX HUD Metro FMR Area",602,618,823,1213,1376,TX,385623
374,2141,48,METRO29700M29700,"Laredo, TX MSA",602,649,816,1072,1110,TX,250304
375,2142,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",614,619,760,947,1216,TX,161039
376,2144,48,METRO31180M31180,"Lubbock, TX MSA",524,611,803,1172,1350,TX,284890
377,2145,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",476,540,703,876,1069,TX,774769
378,2146,48,METRO33260M33260,"Midland, TX MSA",740,955,1244,1549,1719,TX,136872
379,2147,48,METRO36220M36220,"Odessa, TX MSA",663,769,989,1259,1322,TX,137130
380,2148,48,METRO41660M41660,"San Angelo, TX MSA",566,660,881,1223,1310,TX,111823
381,2149,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",588,742,931,1214,1332,TX,2018181
382,2153,48,METRO43300M43300,"Sherman-Denison, TX MSA",537,673,871,1173,1492,TX,120877
384,2155,48,METRO46340M46340,"Tyler, TX MSA",637,748,887,1177,1185,TX,209714
385,2156,48,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",594,633,801,998,1278,TX,94003
386,2158,48,METRO47380M47380,"Waco, TX MSA",509,598,809,1060,1185,TX,234906
387,2159,48,METRO48660M48660,"Wichita Falls, TX MSA",453,610,762,1079,1236,TX,151306
389,2338,49,METRO36260M36260,"Ogden-Clearfield, UT MSA",514,629,824,1162,1395,UT,547184
390,2339,49,METRO39340M39340,"Provo-Orem, UT MSA",523,669,799,1155,1415,UT,526810
391,2340,49,METRO41100M41100,"St. George, UT MSA",536,616,809,1110,1425,UT,138115
392,2341,49,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",638,766,949,1353,1593,UT,1029655
393,2363,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",832,904,1180,1478,1735,VT,211261
394,2376,51,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",560,657,779,1091,1380,VA,110800
395,2378,51,METRO16820M16820,"Charlottesville, VA MSA",705,933,1106,1407,1596,VA,201559
396,2379,51,METRO19260M19260,"Danville, VA MSA",412,524,643,911,914,VA,106561
397,2380,51,METRO25500M25500,"Harrisonburg, VA MSA",700,705,919,1168,1628,VA,125228
399,2382,51,METRO31340M31340,"Lynchburg, VA MSA",594,650,793,1015,1170,VA,252634
400,2383,51,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",797,838,993,1306,1582,VA,1225098
401,2385,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",545,632,788,1032,1170,VA,252548
404,2390,51,METRO49020M49020,"Winchester, VA-WV MSA",641,699,905,1231,1536,VA,104508
405,2435,53,METRO13380M13380,"Bellingham, WA MSA",639,751,988,1430,1597,WA,201140
406,2436,53,METRO14740M14740,"Bremerton-Silverdale, WA MSA",646,828,1085,1558,1857,WA,251133
407,2437,53,METRO28420M28420,"Kennewick-Pasco-Richland, WA MSA",596,682,873,1166,1504,WA,253340
409,2439,53,METRO31020M31020,"Longview, WA MSA",487,634,780,1149,1381,WA,102410
410,2440,53,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",691,769,1034,1451,1457,WA,116901
411,2441,53,METRO36500M36500,"Olympia, WA MSA",816,890,1089,1577,1929,WA,252264
413,2443,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1053,1246,1533,2259,2715,WA,2644584
414,2444,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",689,839,1093,1611,1936,WA,795225
415,2445,53,METRO44060M44060,"Spokane, WA MSA",494,605,818,1170,1327,WA,471221
416,2446,53,METRO48300M48300,"Wenatchee-East Wenatchee, WA MSA",482,599,810,1020,1435,WA,110884
417,2447,53,METRO49420M49420,"Yakima, WA MSA",523,638,822,1097,1325,WA,243231
418,2470,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",565,635,757,996,1128,WV,279655
420,2473,54,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",546,625,829,1070,1108,WV,121710
422,2475,54,METRO34060M34060,"Morgantown, WV MSA",666,696,825,1112,1124,WV,129709
427,2515,55,METRO11540M11540,"Appleton, WI MSA",439,574,738,1087,1151,WI,225666
429,2518,55,METRO20740M20740,"Eau Claire, WI MSA",541,628,805,1185,1228,WI,161151
430,2519,55,METRO22540M22540,"Fond du Lac, WI MSA",475,593,791,1010,1215,WI,101633
431,2520,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",499,608,805,1150,1181,WI,268581
432,2522,55,METRO27500M27500,"Janesville, WI MSA",474,603,796,1004,1064,WI,160331
434,2524,55,METRO31540M31540,"Madison, WI HUD Metro FMR Area",677,810,981,1353,1508,WI,488073
435,2527,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",579,713,896,1143,1236,WI,1555908
437,2529,55,METRO36780M36780,"Oshkosh-Neenah, WI MSA",497,538,698,930,1236,WI,166994
438,2530,55,METRO39540M39540,"Racine, WI MSA",596,600,810,1062,1082,WI,195408
439,2531,55,METRO43100M43100,"Sheboygan, WI MSA",494,587,728,956,984,WI,115507
440,2532,55,METRO48140M48140,"Wausau, WI MSA",546,567,739,1043,1131,WI,134063
441,2580,56,METRO16220M16220,"Casper, WY MSA",523,599,792,1167,1386,WY,75450
442,2581,56,METRO16940M16940,"Cheyenne, WY MSA",521,592,801,1098,1287,WY,91738
443,2603,66,NCNTY66010N66010,Pacific Islands,875,939,1147,1671,1998,GU,159358
444,2604,72,METRO10380M10380,"Aguadilla-Isabela-San Sebastián, PR MSA",445,469,561,723,767,PR,306292
445,2605,72,METRO21940M21940,"Fajardo, PR MSA",471,496,593,862,925,PR,70692
446,2606,72,METRO25020M25020,"Guayama, PR MSA",350,435,590,731,817,PR,84214
447,2607,72,METRO32420M32420,"Mayagüez, PR MSA",404,426,510,677,857,PR,106330
448,2608,72,METRO38660M38660,"Ponce, PR MSA",438,461,552,802,966,PR,243147
449,2609,72,METRO41900M41900,"San Germán-Cabo Rojo, PR MSA",360,380,456,644,771,PR,137462
450,2610,72,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",394,416,498,689,702,PR,173552
451,2611,72,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",440,448,582,846,953,PR,320919
452,2612,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",510,552,660,890,1072,PR,1847867
453,2613,72,METRO41980N72923,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",337,375,450,557,611,PR,136567
454,2614,72,METRO49500M49500,"Yauco, PR MSA",348,368,441,590,769,PR,107333
455,2615,72,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,341,349,432,562,656,PR,191414
456,2616,78,NCNTY78010N78010,"St. Croix Island, VI",648,675,818,1022,1169,VI,53234
457,2617,78,NCNTY78923N78923,"St. John/St. Thomas, VI",737,881,1134,1405,1469,VI,55378
