,Unnamed: 0,State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
278,1596,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",459,651,772,990,1285,NC,365822
279,1598,37,METRO15500M15500,"Burlington, NC MSA",580,584,736,957,984,NC,151131
280,1599,37,METRO16740M16740,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",663,730,866,1168,1448,NC,1505017
281,1601,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",615,760,901,1162,1361,NC,464893
282,1603,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",686,690,883,1181,1487,NC,319431
283,1605,37,METRO24140M24140,"Goldsboro, NC MSA",527,549,743,969,1184,NC,122623
284,1606,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",559,641,760,1034,1166,NC,630158
285,1608,37,METRO24780M24780,"Greenville, NC HUD Metro FMR Area",558,562,726,984,1286,NC,168148
286,1610,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",516,539,639,836,1040,NC,365497
287,1611,37,METRO27340M27340,"Jacksonville, NC MSA",663,668,821,1155,1454,NC,177772
288,1612,37,METRO39580M39580,"Raleigh-Cary, NC MSA",650,760,901,1167,1449,NC,1130490
289,1613,37,METRO40580M40580,"Rocky Mount, NC MSA",574,578,714,974,1027,NC,152392
290,1614,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",913,939,1130,1562,1966,NC,23547
291,1615,37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",655,703,869,1146,1307,NC,310098
292,1617,37,METRO49180M49180,"Winston-Salem, NC MSA",581,604,739,1066,1125,NC,477717
293,1678,38,METRO13900M13900,"Bismarck, ND MSA",533,604,756,1071,1264,ND,108779
296,1730,39,METRO10420M10420,"Akron, OH MSA",513,596,807,1039,1078,OH,703200
297,1731,39,METRO15940M15940,"Canton-Massillon, OH MSA",431,540,703,923,992,OH,404422
299,1734,39,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",526,632,801,1073,1108,OH,2077240
300,1735,39,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",527,655,852,1098,1270,OH,1784236
301,1737,39,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",516,580,760,1017,1140,OH,799232
303,1740,39,METRO30620M30620,"Lima, OH MSA",518,522,699,871,947,OH,106331
304,1741,39,METRO31900M31900,"Mansfield, OH MSA",473,476,633,930,933,OH,124475
305,1742,39,METRO37620M37620,"Parkersburg-Marietta-Vienna, WV-OH MSA",442,477,623,836,920,OH,61778
306,1743,39,METRO41780M41780,"Sandusky, OH MSA",500,681,840,1095,1123,OH,77079
307,1744,39,METRO44220M44220,"Springfield, OH MSA",518,584,761,1003,1099,OH,138333
308,1745,39,METRO44600M44600,"Steubenville-Weirton, OH-WV MSA",432,499,614,823,943,OH,69709
309,1746,39,METRO45780M45780,"Toledo, OH MSA",429,550,721,972,1028,OH,651429
310,1747,39,METRO48540M48540,"Wheeling, WV-OH MSA",466,493,614,788,821,OH,70400
311,1748,39,METRO49660M49660,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",468,530,656,865,914,OH,449135
313,1799,40,METRO30020M30020,"Lawton, OK MSA",554,566,766,1060,1252,OK,124098
314,1800,40,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",518,602,770,1054,1265,OK,1166283
315,1803,40,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",496,603,786,1066,1188,OK,880832
316,1866,41,METRO13460M13460,"Bend, OR MSA",583,676,841,1202,1438,OR,157733
317,1867,41,METRO18700M18700,"Corvallis, OR MSA",517,663,869,1281,1539,OR,85579
318,1868,41,METRO21660M21660,"Eugene-Springfield, OR MSA",525,656,882,1270,1490,OR,351715
319,1869,41,METRO32780M32780,"Medford, OR MSA",640,647,875,1289,1453,OR,203206
320,1870,41,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",700,814,969,1428,1716,OR,1789580
321,1871,41,METRO41420M41420,"Salem, OR MSA",574,607,819,1207,1451,OR,390738
322,1897,42,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",714,820,1036,1296,1470,PA,712481
323,1898,42,METRO11020M11020,"Altoona, PA MSA",577,615,737,970,1082,PA,127089
324,1899,42,METRO21500M21500,"Erie, PA MSA",469,571,720,899,1074,PA,280566
325,1900,42,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",634,707,903,1165,1207,PA,549475
326,1901,42,METRO27780M27780,"Johnstown, PA MSA",459,537,637,845,851,PA,143679
327,1902,42,METRO29540M29540,"Lancaster, PA MSA",663,756,966,1245,1291,PA,519445
328,1903,42,METRO30140M30140,"Lebanon, PA MSA",453,592,762,979,1081,PA,133568
330,1906,42,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",595,682,851,1069,1137,PA,2287344
331,1908,42,METRO39740M39740,"Reading, PA MSA",559,693,918,1143,1227,PA,411442
332,1909,42,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",501,596,742,942,1058,PA,563631
333,1910,42,METRO44300M44300,"State College, PA MSA",743,814,1001,1311,1360,PA,153990
334,1911,42,METRO48700M48700,"Williamsport, PA MSA",495,558,707,935,958,PA,116111
335,1912,42,METRO49620M49620,"York-Hanover, PA MSA",528,670,888,1148,1225,PA,434972
336,1913,42,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",508,548,706,891,943,PA,116638
338,1950,44,METRO39300MM5520,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",593,737,997,1254,1570,RI,32026
339,1951,44,METRO39300N44005,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",959,965,1199,1767,2124,RI,58211
340,1952,45,METRO11340M11340,"Anderson, SC MSA",557,566,690,945,977,SC,187126
341,1954,45,METRO16700M16700,"Charleston-North Charleston-Summerville, SC MSA",773,806,957,1239,1644,SC,664607
343,1956,45,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",659,714,847,1117,1416,SC,705901
344,1958,45,METRO22500M22500,"Florence, SC HUD Metro FMR Area",551,556,692,862,925,SC,136885
345,1960,45,METRO24860M24860,"Greenville-Mauldin-Easley, SC MSA",525,662,785,1041,1233,SC,570449
346,1962,45,METRO34820M34820,"Myrtle Beach-North Myrtle Beach-Conway, SC MSA",683,687,854,1064,1248,SC,269291
347,1963,45,METRO43900M43900,"Spartanburg, SC MSA",456,609,722,964,1084,SC,284307
348,1964,45,METRO44940M44940,"Sumter, SC MSA",640,644,826,1029,1276,SC,107456
349,1990,46,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",523,619,827,1117,1465,SD,100948
351,1993,46,METRO43620M43620,"Sioux Falls, SD MSA",537,630,793,1115,1313,SD,228261
354,2056,47,METRO17420M17420,"Cleveland, TN MSA",466,501,678,872,1123,TN,115788
355,2057,47,METRO27180M27180,"Jackson, TN MSA",435,573,732,976,1066,TN,115425
356,2058,47,METRO27740M27740,"Johnson City, TN MSA",458,544,683,934,1171,TN,198716
357,2059,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",454,504,648,848,959,TN,213656
358,2060,47,METRO28940M28940,"Knoxville, TN MSA",524,668,824,1101,1237,TN,698030
360,2062,47,METRO34100M34100,"Morristown, TN MSA",468,517,679,910,1064,TN,136608
361,2063,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",653,754,902,1199,1287,TN,1523830
362,2124,48,METRO10180M10180,"Abilene, TX MSA",543,624,841,1065,1358,TX,165252
363,2125,48,METRO11100M11100,"Amarillo, TX MSA",504,596,782,1067,1117,TX,249881
364,2126,48,METRO12420M12420,"Austin-Round Rock-San Marcos, TX MSA",696,853,1074,1454,1762,TX,1716289
365,2127,48,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",567,710,881,1155,1177,TX,388745
366,2128,48,METRO15180M15180,"Brownsville-Harlingen, TX MSA",501,592,738,967,1074,TX,406220
367,2129,48,METRO17780M17780,"College Station-Bryan, TX MSA",737,742,915,1323,1586,TX,228660
368,2130,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",580,696,892,1182,1389,TX,405027
369,2132,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",644,772,976,1302,1572,TX,4235751
370,2133,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",620,725,938,1258,1498,TX,2076895
371,2135,48,METRO21340M21340,"El Paso, TX MSA",602,658,812,1151,1381,TX,800647
372,2136,48,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",623,750,926,1264,1563,TX,5605217
373,2139,48,METRO28660M28660,"Killeen-Temple-Fort Hood, TX HUD Metro FMR Area",578,593,790,1164,1321,TX,385623
374,2141,48,METRO29700M29700,"Laredo, TX MSA",611,659,828,1088,1126,TX,250304
375,2142,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",695,701,860,1071,1376,TX,161039
376,2144,48,METRO31180M31180,"Lubbock, TX MSA",535,623,819,1195,1377,TX,284890
377,2145,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",477,541,705,878,1072,TX,774769
378,2146,48,METRO33260M33260,"Midland, TX MSA",599,772,1006,1253,1390,TX,136872
379,2147,48,METRO36220M36220,"Odessa, TX MSA",726,842,1083,1378,1447,TX,137130
380,2148,48,METRO41660M41660,"San Angelo, TX MSA",500,583,778,1080,1157,TX,111823
381,2149,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",576,726,912,1189,1304,TX,2018181
382,2153,48,METRO43300M43300,"Sherman-Denison, TX MSA",528,661,855,1151,1465,TX,120877
384,2155,48,METRO46340M46340,"Tyler, TX MSA",664,779,924,1226,1235,TX,209714
385,2156,48,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",584,623,788,981,1257,TX,94003
386,2158,48,METRO47380M47380,"Waco, TX MSA",505,594,803,1052,1176,TX,234906
387,2159,48,METRO48660M48660,"Wichita Falls, TX MSA",446,600,750,1062,1217,TX,151306
389,2338,49,METRO36260M36260,"Ogden-Clearfield, UT MSA",508,622,815,1149,1379,UT,547184
390,2339,49,METRO39340M39340,"Provo-Orem, UT MSA",499,638,762,1102,1350,UT,526810
391,2340,49,METRO41100M41100,"St. George, UT MSA",531,610,802,1100,1413,UT,138115
392,2341,49,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",621,745,924,1318,1551,UT,1029655
393,2363,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",967,1050,1371,1717,2016,VT,211261
394,2376,51,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",544,639,758,1061,1343,VA,110800
395,2378,51,METRO16820M16820,"Charlottesville, VA MSA",677,896,1062,1351,1533,VA,201559
396,2379,51,METRO19260M19260,"Danville, VA MSA",410,521,640,906,910,VA,106561
397,2380,51,METRO25500M25500,"Harrisonburg, VA MSA",600,604,787,1000,1394,VA,125228
399,2382,51,METRO31340M31340,"Lynchburg, VA MSA",525,574,701,897,1034,VA,252634
400,2383,51,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",790,830,984,1294,1568,VA,1225098
401,2385,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",531,615,767,1005,1139,VA,252548
404,2390,51,METRO49020M49020,"Winchester, VA-WV MSA",621,678,877,1193,1489,VA,104508
405,2435,53,METRO13380M13380,"Bellingham, WA MSA",598,703,925,1339,1496,WA,201140
406,2436,53,METRO14740M14740,"Bremerton-Silverdale, WA MSA",599,768,1007,1446,1723,WA,251133
407,2437,53,METRO28420M28420,"Kennewick-Pasco-Richland, WA MSA",540,617,790,1056,1361,WA,253340
409,2439,53,METRO31020M31020,"Longview, WA MSA",450,586,721,1062,1277,WA,102410
410,2440,53,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",635,706,950,1334,1338,WA,116901
411,2441,53,METRO36500M36500,"Olympia, WA MSA",743,810,992,1436,1757,WA,252264
413,2443,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",828,980,1206,1777,2136,WA,2644584
414,2444,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",669,815,1061,1563,1879,WA,795225
415,2445,53,METRO44060M44060,"Spokane, WA MSA",473,579,783,1120,1271,WA,471221
416,2446,53,METRO48300M48300,"Wenatchee-East Wenatchee, WA MSA",512,636,860,1082,1523,WA,110884
417,2447,53,METRO49420M49420,"Yakima, WA MSA",492,600,773,1032,1246,WA,243231
418,2470,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",581,653,778,1024,1160,WV,279655
420,2473,54,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",512,586,778,1004,1040,WV,121710
422,2475,54,METRO34060M34060,"Morgantown, WV MSA",668,698,827,1115,1127,WV,129709
427,2515,55,METRO11540M11540,"Appleton, WI MSA",430,563,723,1065,1128,WI,225666
429,2518,55,METRO20740M20740,"Eau Claire, WI MSA",531,617,790,1163,1205,WI,161151
430,2519,55,METRO22540M22540,"Fond du Lac, WI MSA",427,533,711,907,1092,WI,101633
431,2520,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",453,551,730,1043,1071,WI,268581
432,2522,55,METRO27500M27500,"Janesville, WI MSA",489,623,822,1037,1099,WI,160331
434,2524,55,METRO31540M31540,"Madison, WI HUD Metro FMR Area",658,787,953,1315,1465,WI,488073
435,2527,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",557,686,862,1100,1189,WI,1555908
437,2529,55,METRO36780M36780,"Oshkosh-Neenah, WI MSA",485,525,681,907,1206,WI,166994
438,2530,55,METRO39540M39540,"Racine, WI MSA",583,587,792,1039,1058,WI,195408
439,2531,55,METRO43100M43100,"Sheboygan, WI MSA",516,613,761,999,1028,WI,115507
440,2532,55,METRO48140M48140,"Wausau, WI MSA",518,538,701,990,1073,WI,134063
441,2580,56,METRO16220M16220,"Casper, WY MSA",532,609,806,1188,1411,WY,75450
442,2581,56,METRO16940M16940,"Cheyenne, WY MSA",554,630,853,1169,1371,WY,91738
443,2603,66,NCNTY66010N66010,Pacific Islands,863,926,1131,1648,1970,GU,159358
444,2604,72,METRO10380M10380,"Aguadilla-Isabela-San Sebastián, PR MSA",350,369,443,570,606,PR,306292
445,2605,72,METRO21940M21940,"Fajardo, PR MSA",429,452,541,786,843,PR,70692
446,2606,72,METRO25020M25020,"Guayama, PR MSA",325,404,548,679,759,PR,84214
447,2607,72,METRO32420M32420,"Mayagüez, PR MSA",424,447,535,711,900,PR,106330
448,2608,72,METRO38660M38660,"Ponce, PR MSA",385,406,487,706,851,PR,243147
449,2609,72,METRO41900M41900,"San Germán-Cabo Rojo, PR MSA",354,373,448,632,758,PR,137462
450,2610,72,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",459,484,579,802,816,PR,173552
451,2611,72,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",431,438,570,828,934,PR,320919
452,2612,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",502,544,650,877,1055,PR,1847867
453,2613,72,METRO41980N72923,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",350,389,466,577,632,PR,136567
454,2614,72,METRO49500M49500,"Yauco, PR MSA",347,367,440,589,767,PR,107333
455,2615,72,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,330,338,419,545,636,PR,191414
456,2616,78,NCNTY78010N78010,"St. Croix Island, VI",632,658,798,997,1140,VI,53234
457,2617,78,NCNTY78923N78923,"St. John/St. Thomas, VI",719,859,1106,1370,1432,VI,55378
