,Unnamed: 0,State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2000
313,1594,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",550,650,745,1024,1308,NC,315138
314,1596,37,METRO15500M15500,"Burlington, NC MSA",679,718,821,1095,1129,NC,130800
315,1597,37,METRO16740M16740,"Charlotte-Gastonia-Concord, NC-SC HUD Metro FMR Area",715,777,861,1103,1380,NC,1140559
316,1599,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",596,795,901,1215,1388,NC,390870
317,1601,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",617,670,744,1063,1253,NC,302963
318,1603,37,METRO24140M24140,"Goldsboro, NC MSA",466,590,671,861,1066,NC,113329
319,1604,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",615,676,752,983,1036,NC,551502
320,1606,37,METRO24780M24780,"Greenville, NC HUD Metro FMR Area",563,567,711,1003,1035,NC,133798
321,1608,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",566,594,684,872,980,NC,341851
322,1609,37,METRO27340M27340,"Jacksonville, NC MSA",571,599,689,972,1201,NC,150355
323,1610,37,METRO39580M39580,"Raleigh-Cary, NC MSA",735,811,902,1170,1317,NC,797071
324,1611,37,METRO40580M40580,"Rocky Mount, NC MSA",459,533,644,855,881,NC,143026
325,1612,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",831,873,1002,1382,1730,NC,18190
326,1613,37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",647,720,870,1221,1256,NC,233450
327,1615,37,METRO49180M49180,"Winston-Salem, NC MSA",537,620,710,973,1178,NC,421961
328,1676,38,METRO13900M13900,"Bismarck, ND MSA",461,493,603,877,901,ND,94719
331,1728,39,METRO10420M10420,"Akron, OH MSA",542,628,813,1043,1076,OH,694960
332,1729,39,METRO15940M15940,"Canton-Massillon, OH MSA",482,534,679,864,919,OH,406934
334,1732,39,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",557,635,773,1013,1088,OH,2148143
335,1733,39,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",550,633,796,1007,1138,OH,1571785
336,1735,39,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",527,606,745,994,1190,OH,805816
338,1738,39,METRO30620M30620,"Lima, OH MSA",489,512,637,780,815,OH,108473
339,1739,39,METRO31900M31900,"Mansfield, OH MSA",413,503,637,836,940,OH,128852
340,1740,39,METRO37620M37620,"Parkersburg-Marietta-Vienna, WV-OH MSA",464,486,616,825,894,OH,63251
341,1741,39,METRO41780M41780,"Sandusky, OH MSA",452,555,695,927,970,OH,79551
342,1742,39,METRO44220M44220,"Springfield, OH MSA",505,564,682,898,1138,OH,144742
343,1743,39,METRO45780M45780,"Toledo, OH MSA",512,564,702,935,975,OH,659188
344,1744,39,METRO48260M48260,"Weirton-Steubenville, WV-OH MSA",409,471,596,749,783,OH,73894
345,1745,39,METRO48540M48540,"Wheeling, WV-OH MSA",381,465,588,753,880,OH,70226
346,1746,39,METRO49660M49660,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",465,518,633,797,874,OH,482671
348,1797,40,METRO30020M30020,"Lawton, OK MSA",481,519,641,935,1124,OK,114996
349,1798,40,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",554,600,732,1007,1142,OK,1017825
350,1801,40,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",566,612,762,1019,1113,OK,803235
351,1864,41,METRO13460M13460,"Bend, OR MSA",588,684,805,1172,1226,OR,115367
352,1865,41,METRO18700M18700,"Corvallis, OR MSA",574,662,830,1208,1453,OR,78153
353,1866,41,METRO21660M21660,"Eugene-Springfield, OR MSA",520,635,801,1132,1286,OR,322959
354,1867,41,METRO32780M32780,"Medford, OR MSA",560,649,805,1167,1241,OR,181269
355,1868,41,METRO38900M38900,"Portland-Vancouver-Beaverton, OR-WA MSA",651,756,867,1261,1522,OR,1572771
356,1869,41,METRO41420M41420,"Salem, OR MSA",530,595,710,1030,1244,OR,347214
357,1895,42,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",632,770,904,1187,1261,PA,637958
358,1896,42,METRO11020M11020,"Altoona, PA MSA",475,535,655,857,884,PA,129144
359,1897,42,METRO21500M21500,"Erie, PA MSA",486,551,715,876,940,PA,280843
360,1898,42,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",628,697,874,1107,1231,PA,509074
361,1899,42,METRO27780M27780,"Johnstown, PA MSA",438,480,579,716,794,PA,152598
362,1900,42,METRO29540M29540,"Lancaster, PA MSA",561,674,831,1045,1083,PA,470658
363,1901,42,METRO30140M30140,"Lebanon, PA MSA",469,560,722,1000,1030,PA,120327
365,1904,42,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",576,628,757,958,1024,PA,2358695
366,1906,42,METRO39740M39740,"Reading, PA MSA",590,655,818,1090,1126,PA,373638
367,1907,42,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",499,568,680,877,919,PA,560625
368,1908,42,METRO44300M44300,"State College, PA MSA",660,753,910,1110,1143,PA,135758
369,1909,42,METRO48700M48700,"Williamsport, PA MSA",473,550,673,876,929,PA,120044
370,1910,42,METRO49620M49620,"York-Hanover, PA MSA",547,613,783,955,985,PA,381751
371,1911,42,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",494,503,638,766,864,PA,120293
373,1948,44,METRO39300MM5520,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",722,872,1109,1327,1556,RI,31812
374,1949,44,METRO39300N44005,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",868,1055,1337,1893,2345,RI,60958
375,1950,45,METRO11340M11340,"Anderson, SC MSA",425,581,654,855,935,SC,165740
376,1952,45,METRO16700M16700,"Charleston-North Charleston-Summerville, SC MSA",749,829,925,1218,1415,SC,549033
378,1954,45,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",672,738,822,1047,1143,SC,594511
379,1956,45,METRO22500M22500,"Florence, SC HUD Metro FMR Area",452,518,607,734,928,SC,125761
380,1958,45,METRO24860M24860,"Greenville-Mauldin-Easley, SC MSA",593,637,715,957,1031,SC,490373
381,1960,45,METRO34820M34820,"Myrtle Beach-North Myrtle Beach-Conway, SC MSA",637,715,840,1066,1185,SC,196629
382,1961,45,METRO43900M43900,"Spartanburg, SC MSA",581,600,701,876,901,SC,253791
383,1962,45,METRO44940M44940,"Sumter, SC MSA",511,555,615,794,873,SC,104646
384,1988,46,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",555,603,765,1020,1050,SD,88565
386,1991,46,METRO43620M43620,"Sioux Falls, SD MSA",565,581,734,947,1113,SD,187093
389,2054,47,METRO17420M17420,"Cleveland, TN MSA",484,508,655,839,1064,TN,104015
390,2055,47,METRO27180M27180,"Jackson, TN MSA",528,584,735,1014,1041,TN,107377
391,2056,47,METRO27740M27740,"Johnson City, TN MSA",413,502,628,777,999,TN,181607
392,2057,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",484,482,603,830,1006,TN,206611
393,2058,47,METRO28940M28940,"Knoxville, TN MSA",552,642,773,1060,1128,TN,616079
395,2060,47,METRO34100M34100,"Morristown, TN MSA",490,492,595,794,953,TN,123081
396,2061,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",681,760,875,1155,1237,TN,1251396
397,2122,48,METRO10180M10180,"Abilene, TX MSA",515,547,689,905,1151,TX,160245
398,2123,48,METRO11100M11100,"Amarillo, TX MSA",555,572,716,990,1121,TX,226522
399,2124,48,METRO12420M12420,"Austin-Round Rock, TX MSA",731,833,1017,1383,1600,TX,1249763
400,2125,48,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",552,615,733,938,992,TX,385090
401,2126,48,METRO15180M15180,"Brownsville-Harlingen, TX MSA",534,584,668,847,991,TX,335227
402,2127,48,METRO17780M17780,"College Station-Bryan, TX MSA",629,717,875,1203,1240,TX,184885
403,2128,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",672,698,885,1219,1346,TX,380783
404,2130,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",704,784,952,1263,1531,TX,3451226
405,2131,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",703,752,926,1256,1411,TX,1661525
406,2133,48,METRO21340M21340,"El Paso, TX MSA",501,540,638,924,1079,TX,679622
407,2134,48,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",661,735,892,1189,1495,TX,4450050
408,2137,48,METRO28660M28660,"Killeen-Temple-Fort Hood, TX HUD Metro FMR Area",588,626,793,1155,1393,TX,312952
409,2139,48,METRO29700M29700,"Laredo, TX MSA",539,600,713,990,1159,TX,193117
410,2140,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",573,598,690,947,975,TX,146670
411,2142,48,METRO31180M31180,"Lubbock, TX MSA",502,616,770,1096,1146,TX,249700
412,2143,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",574,616,721,870,999,TX,569463
413,2144,48,METRO33260M33260,"Midland, TX MSA",634,672,886,1292,1554,TX,116009
414,2145,48,METRO36220M36220,"Odessa, TX MSA",548,597,788,1124,1217,TX,121123
415,2146,48,METRO41660M41660,"San Angelo, TX MSA",493,561,713,1021,1184,TX,105781
416,2147,48,METRO41700M41700,"San Antonio, TX HUD Metro FMR Area",617,683,847,1128,1357,TX,1610028
417,2151,48,METRO43300M43300,"Sherman-Denison, TX MSA",651,659,784,1069,1152,TX,110595
419,2153,48,METRO46340M46340,"Tyler, TX MSA",577,662,780,1077,1115,TX,174706
420,2154,48,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",517,604,753,970,1090,TX,91016
421,2156,48,METRO47380M47380,"Waco, TX MSA",626,627,785,1002,1035,TX,213517
422,2157,48,METRO48660M48660,"Wichita Falls, TX MSA",552,590,707,993,1045,TX,151524
424,2336,49,METRO36260M36260,"Ogden-Clearfield, UT MSA",533,657,788,1078,1303,UT,442656
425,2337,49,METRO39340M39340,"Provo-Orem, UT MSA",589,634,735,1069,1287,UT,376774
426,2338,49,METRO41100M41100,"St. George, UT MSA",595,613,747,1072,1265,UT,90354
427,2339,49,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",671,738,873,1248,1460,UT,898387
428,2361,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",833,929,1177,1543,1858,VT,198889
429,2374,51,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",600,651,723,1004,1269,VA,99488
430,2376,51,METRO16820M16820,"Charlottesville, VA MSA",683,820,951,1252,1582,VA,174021
431,2377,51,METRO19260M19260,"Danville, VA MSA",493,495,640,798,822,VA,110156
432,2378,51,METRO25500M25500,"Harrisonburg, VA MSA",529,607,723,1041,1125,VA,108193
434,2380,51,METRO31340M31340,"Lynchburg, VA MSA",551,554,665,858,978,VA,228616
435,2381,51,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",768,832,930,1241,1481,VA,1071330
436,2383,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",568,573,745,995,1082,VA,241023
439,2388,51,METRO49020M49020,"Winchester, VA-WV MSA",568,609,804,1118,1151,VA,82794
440,2433,53,METRO13380M13380,"Bellingham, WA MSA",613,678,849,1240,1465,WA,166814
441,2434,53,METRO14740M14740,"Bremerton-Silverdale, WA MSA",724,777,945,1347,1496,WA,231969
442,2435,53,METRO28420M28420,"Kennewick-Pasco-Richland, WA MSA",550,605,752,1029,1197,WA,191822
444,2437,53,METRO31020M31020,"Longview, WA MSA",485,607,695,1013,1141,WA,92948
445,2438,53,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",671,758,961,1332,1579,WA,102979
446,2439,53,METRO36500M36500,"Olympia, WA MSA",653,737,918,1322,1613,WA,207355
448,2441,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",818,933,1124,1602,1974,WA,2343058
449,2442,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",665,776,968,1410,1587,WA,700820
450,2443,53,METRO44060M44060,"Spokane, WA MSA",480,557,734,999,1171,WA,417939
451,2444,53,METRO48300M48300,"Wenatchee-East Wenatchee, WA MSA",562,607,752,1035,1219,WA,99219
452,2445,53,METRO49420M49420,"Yakima, WA MSA",527,622,787,1050,1192,WA,222581
453,2468,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",551,553,678,893,929,WV,284100
455,2471,54,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",601,640,777,1031,1185,WV,90848
457,2473,54,METRO34060M34060,"Morgantown, WV MSA",502,547,657,881,965,WV,111200
462,2513,55,METRO11540M11540,"Appleton, WI MSA",544,568,721,1051,1082,WI,201602
464,2516,55,METRO20740M20740,"Eau Claire, WI MSA",495,522,663,923,1038,WI,148337
465,2517,55,METRO22540M22540,"Fond du Lac, WI MSA",524,570,682,877,956,WI,97296
466,2518,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",568,592,740,1046,1078,WI,246965
467,2520,55,METRO27500M27500,"Janesville, WI MSA",552,610,765,997,1024,WI,152307
469,2522,55,METRO31540M31540,"Madison, WI HUD Metro FMR Area",647,802,951,1316,1646,WI,426526
470,2525,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",602,718,858,1081,1114,WI,1500741
472,2527,55,METRO36780M36780,"Oshkosh-Neenah, WI MSA",505,574,679,909,1151,WI,156763
473,2528,55,METRO39540M39540,"Racine, WI MSA",523,629,780,973,1050,WI,188831
474,2529,55,METRO43100M43100,"Sheboygan, WI MSA",461,559,662,846,1021,WI,112646
475,2530,55,METRO48140M48140,"Wausau, WI MSA",464,554,675,902,987,WI,125834
476,2578,56,METRO16220M16220,"Casper, WY MSA",514,557,704,1025,1236,WY,66533
477,2579,56,METRO16940M16940,"Cheyenne, WY MSA",580,622,779,1112,1367,WY,81607
478,2601,66,NCNTY66010N66010,Pacific Islands,858,929,1112,1621,1954,GU,154805
479,2602,72,METRO10380M10380,"Aguadilla-Isabela-San Sebastián, PR MSA",342,370,411,522,640,PR,312602
480,2603,72,METRO21940M21940,"Fajardo, PR MSA",428,466,516,751,876,PR,78533
481,2604,72,METRO25020M25020,"Guayama, PR MSA",406,436,487,672,857,PR,83570
482,2605,72,METRO32420M32420,"Mayagüez, PR MSA",387,419,466,557,770,PR,115048
483,2606,72,METRO38660M38660,"Ponce, PR MSA",438,474,526,750,849,PR,264919
484,2607,72,METRO41900M41900,"San Germán-Cabo Rojo, PR MSA",352,383,425,558,583,PR,136212
485,2608,72,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",354,386,428,580,667,PR,174300
486,2609,72,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",404,438,487,644,761,PR,308365
487,2610,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",488,530,590,780,940,PR,1889094
488,2611,72,METRO41980N72923,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",342,368,410,526,597,PR,137248
489,2612,72,METRO49500M49500,"Yauco, PR MSA",348,367,419,514,635,PR,118063
490,2613,72,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,378,408,454,601,642,PR,190656
491,2614,78,NCNTY78010N78010,"St. Croix Island, VI",625,656,785,1013,1201,VI,53234
492,2615,78,NCNTY78923N78923,"St. John/St. Thomas, VI",706,844,1088,1381,1423,VI,55378
