,Unnamed: 0,State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
278,1596,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",496,703,834,1070,1388,NC,365822
279,1598,37,METRO15500M15500,"Burlington, NC MSA",590,594,749,974,1001,NC,151131
280,1599,37,METRO16740M16740,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",644,710,842,1135,1408,NC,1505017
281,1601,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",610,754,894,1153,1350,NC,464893
282,1603,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",627,631,807,1079,1359,NC,319431
283,1605,37,METRO24140M24140,"Goldsboro, NC MSA",468,488,660,860,1052,NC,122623
284,1606,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",553,633,751,1021,1152,NC,630158
285,1608,37,METRO24780M24780,"Greenville, NC HUD Metro FMR Area",575,579,748,1013,1325,NC,168148
286,1610,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",506,528,626,819,1019,NC,365497
287,1611,37,METRO27340M27340,"Jacksonville, NC MSA",721,726,892,1255,1580,NC,177772
288,1612,37,METRO39580M39580,"Raleigh-Cary, NC MSA",669,782,927,1200,1491,NC,1130490
289,1613,37,METRO40580M40580,"Rocky Mount, NC MSA",546,550,679,926,976,NC,152392
290,1614,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",918,944,1136,1570,1976,NC,23547
291,1615,37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",655,703,869,1146,1307,NC,310098
292,1617,37,METRO49180M49180,"Winston-Salem, NC MSA",574,597,730,1053,1111,NC,477717
293,1678,38,METRO13900M13900,"Bismarck, ND MSA",475,538,673,954,1125,ND,108779
296,1730,39,METRO10420M10420,"Akron, OH MSA",536,622,842,1084,1125,OH,703200
297,1731,39,METRO15940M15940,"Canton-Massillon, OH MSA",420,526,684,898,965,OH,404422
299,1734,39,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",519,623,790,1058,1093,OH,2077240
300,1735,39,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",513,638,830,1070,1238,OH,1784236
301,1737,39,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",534,599,786,1052,1179,OH,799232
303,1740,39,METRO30620M30620,"Lima, OH MSA",490,493,661,823,896,OH,106331
304,1741,39,METRO31900M31900,"Mansfield, OH MSA",465,468,622,914,917,OH,124475
305,1742,39,METRO37620M37620,"Parkersburg-Marietta-Vienna, WV-OH MSA",480,518,677,909,1000,OH,61778
306,1743,39,METRO41780M41780,"Sandusky, OH MSA",435,593,732,954,978,OH,77079
307,1744,39,METRO44220M44220,"Springfield, OH MSA",480,541,705,929,1019,OH,138333
308,1745,39,METRO44600M44600,"Steubenville-Weirton, OH-WV MSA",446,515,633,848,972,OH,69709
309,1746,39,METRO45780M45780,"Toledo, OH MSA",432,554,726,979,1036,OH,651429
310,1747,39,METRO48540M48540,"Wheeling, WV-OH MSA",443,468,583,748,779,OH,70400
311,1748,39,METRO49660M49660,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",473,536,663,874,924,OH,449135
313,1799,40,METRO30020M30020,"Lawton, OK MSA",507,518,701,970,1146,OK,124098
314,1800,40,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",535,621,795,1088,1306,OK,1166283
315,1803,40,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",486,590,769,1043,1162,OK,880832
316,1866,41,METRO13460M13460,"Bend, OR MSA",580,671,836,1195,1430,OR,157733
317,1867,41,METRO18700M18700,"Corvallis, OR MSA",479,614,805,1186,1426,OR,85579
318,1868,41,METRO21660M21660,"Eugene-Springfield, OR MSA",517,647,869,1251,1469,OR,351715
319,1869,41,METRO32780M32780,"Medford, OR MSA",635,642,869,1281,1443,OR,203206
320,1870,41,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",694,807,961,1416,1702,OR,1789580
321,1871,41,METRO41420M41420,"Salem, OR MSA",556,588,793,1169,1405,OR,390738
322,1897,42,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",669,768,970,1214,1377,PA,712481
323,1898,42,METRO11020M11020,"Altoona, PA MSA",512,545,653,860,959,PA,127089
324,1899,42,METRO21500M21500,"Erie, PA MSA",483,589,742,927,1107,PA,280566
325,1900,42,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",677,755,964,1244,1288,PA,549475
326,1901,42,METRO27780M27780,"Johnstown, PA MSA",461,540,640,849,855,PA,143679
327,1902,42,METRO29540M29540,"Lancaster, PA MSA",648,739,944,1217,1262,PA,519445
328,1903,42,METRO30140M30140,"Lebanon, PA MSA",522,682,878,1128,1246,PA,133568
330,1906,42,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",582,668,833,1046,1113,PA,2287344
331,1908,42,METRO39740M39740,"Reading, PA MSA",571,709,938,1168,1254,PA,411442
332,1909,42,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",536,638,794,1008,1132,PA,563631
333,1910,42,METRO44300M44300,"State College, PA MSA",771,845,1039,1361,1412,PA,153990
334,1911,42,METRO48700M48700,"Williamsport, PA MSA",539,608,770,1019,1044,PA,116111
335,1912,42,METRO49620M49620,"York-Hanover, PA MSA",519,658,873,1128,1204,PA,434972
336,1913,42,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",548,592,762,962,1018,PA,116638
338,1950,44,METRO39300MM5520,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",612,761,1029,1294,1620,RI,32026
339,1951,44,METRO39300N44005,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",980,986,1225,1805,2170,RI,58211
340,1952,45,METRO11340M11340,"Anderson, SC MSA",554,563,686,939,971,SC,187126
341,1954,45,METRO16700M16700,"Charleston-North Charleston-Summerville, SC MSA",756,788,936,1212,1608,SC,664607
343,1956,45,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",640,693,822,1084,1374,SC,705901
344,1958,45,METRO22500M22500,"Florence, SC HUD Metro FMR Area",581,586,729,908,974,SC,136885
345,1960,45,METRO24860M24860,"Greenville-Mauldin-Easley, SC MSA",515,649,770,1021,1209,SC,570449
346,1962,45,METRO34820M34820,"Myrtle Beach-North Myrtle Beach-Conway, SC MSA",699,703,874,1089,1278,SC,269291
347,1963,45,METRO43900M43900,"Spartanburg, SC MSA",439,586,695,928,1044,SC,284307
348,1964,45,METRO44940M44940,"Sumter, SC MSA",518,522,669,833,1033,SC,107456
349,1990,46,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",523,618,826,1115,1463,SD,100948
351,1993,46,METRO43620M43620,"Sioux Falls, SD MSA",486,570,718,1010,1188,SD,228261
354,2056,47,METRO17420M17420,"Cleveland, TN MSA",524,563,762,980,1263,TN,115788
355,2057,47,METRO27180M27180,"Jackson, TN MSA",478,630,804,1072,1171,TN,115425
356,2058,47,METRO27740M27740,"Johnson City, TN MSA",468,555,697,953,1195,TN,198716
357,2059,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",457,507,652,853,965,TN,213656
358,2060,47,METRO28940M28940,"Knoxville, TN MSA",500,638,787,1052,1181,TN,698030
360,2062,47,METRO34100M34100,"Morristown, TN MSA",452,500,657,881,1030,TN,136608
361,2063,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",631,728,871,1158,1243,TN,1523830
362,2124,48,METRO10180M10180,"Abilene, TX MSA",567,651,877,1111,1416,TX,165252
363,2125,48,METRO11100M11100,"Amarillo, TX MSA",516,609,800,1092,1143,TX,249881
364,2126,48,METRO12420M12420,"Austin-Round Rock-San Marcos, TX MSA",681,834,1050,1421,1723,TX,1716289
365,2127,48,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",560,702,871,1142,1164,TX,388745
366,2128,48,METRO15180M15180,"Brownsville-Harlingen, TX MSA",484,571,712,933,1036,TX,406220
367,2129,48,METRO17780M17780,"College Station-Bryan, TX MSA",716,721,889,1286,1541,TX,228660
368,2130,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",589,706,905,1199,1410,TX,405027
369,2132,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",624,749,947,1264,1526,TX,4235751
370,2133,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",610,714,924,1239,1475,TX,2076895
371,2135,48,METRO21340M21340,"El Paso, TX MSA",568,620,766,1086,1302,TX,800647
372,2136,48,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",636,765,945,1290,1595,TX,5605217
373,2139,48,METRO28660M28660,"Killeen-Temple-Fort Hood, TX HUD Metro FMR Area",621,637,848,1250,1418,TX,385623
374,2141,48,METRO29700M29700,"Laredo, TX MSA",574,619,778,1022,1058,TX,250304
375,2142,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",681,687,843,1050,1349,TX,161039
376,2144,48,METRO31180M31180,"Lubbock, TX MSA",514,599,787,1149,1323,TX,284890
377,2145,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",473,537,699,871,1063,TX,774769
378,2146,48,METRO33260M33260,"Midland, TX MSA",620,800,1042,1298,1440,TX,136872
379,2147,48,METRO36220M36220,"Odessa, TX MSA",521,605,778,990,1040,TX,137130
380,2148,48,METRO41660M41660,"San Angelo, TX MSA",492,574,766,1063,1139,TX,111823
381,2149,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",586,738,927,1209,1326,TX,2018181
382,2153,48,METRO43300M43300,"Sherman-Denison, TX MSA",525,658,851,1146,1458,TX,120877
384,2155,48,METRO46340M46340,"Tyler, TX MSA",605,710,842,1117,1125,TX,209714
385,2156,48,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",578,616,779,970,1243,TX,94003
386,2158,48,METRO47380M47380,"Waco, TX MSA",504,592,801,1049,1173,TX,234906
387,2159,48,METRO48660M48660,"Wichita Falls, TX MSA",435,586,732,1037,1187,TX,151306
389,2338,49,METRO36260M36260,"Ogden-Clearfield, UT MSA",496,607,795,1121,1345,UT,547184
390,2339,49,METRO39340M39340,"Provo-Orem, UT MSA",506,646,772,1116,1367,UT,526810
391,2340,49,METRO41100M41100,"St. George, UT MSA",546,627,824,1131,1452,UT,138115
392,2341,49,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",595,714,885,1262,1486,UT,1029655
393,2363,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",769,836,1091,1366,1604,VT,211261
394,2376,51,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",583,685,812,1137,1438,VA,110800
395,2378,51,METRO16820M16820,"Charlottesville, VA MSA",750,991,1175,1495,1696,VA,201559
396,2379,51,METRO19260M19260,"Danville, VA MSA",386,491,603,854,857,VA,106561
397,2380,51,METRO25500M25500,"Harrisonburg, VA MSA",602,606,790,1004,1399,VA,125228
399,2382,51,METRO31340M31340,"Lynchburg, VA MSA",576,630,769,984,1134,VA,252634
400,2383,51,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",786,826,979,1287,1560,VA,1225098
401,2385,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",566,656,817,1070,1213,VA,252548
404,2390,51,METRO49020M49020,"Winchester, VA-WV MSA",637,695,899,1222,1526,VA,104508
405,2435,53,METRO13380M13380,"Bellingham, WA MSA",610,718,944,1366,1526,WA,201140
406,2436,53,METRO14740M14740,"Bremerton-Silverdale, WA MSA",588,754,988,1419,1691,WA,251133
407,2437,53,METRO28420M28420,"Kennewick-Pasco-Richland, WA MSA",555,634,812,1085,1399,WA,253340
409,2439,53,METRO31020M31020,"Longview, WA MSA",464,605,744,1096,1318,WA,102410
410,2440,53,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",628,698,939,1318,1323,WA,116901
411,2441,53,METRO36500M36500,"Olympia, WA MSA",761,830,1016,1471,1799,WA,252264
413,2443,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",817,967,1190,1754,2108,WA,2644584
414,2444,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",643,782,1019,1502,1805,WA,795225
415,2445,53,METRO44060M44060,"Spokane, WA MSA",497,608,823,1177,1335,WA,471221
416,2446,53,METRO48300M48300,"Wenatchee-East Wenatchee, WA MSA",508,631,854,1075,1513,WA,110884
417,2447,53,METRO49420M49420,"Yakima, WA MSA",472,576,742,991,1196,WA,243231
418,2470,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",497,559,666,876,993,WV,279655
420,2473,54,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",488,559,742,958,992,WV,121710
422,2475,54,METRO34060M34060,"Morgantown, WV MSA",662,692,820,1106,1118,WV,129709
427,2515,55,METRO11540M11540,"Appleton, WI MSA",440,576,740,1090,1155,WI,225666
429,2518,55,METRO20740M20740,"Eau Claire, WI MSA",474,551,706,1039,1077,WI,161151
430,2519,55,METRO22540M22540,"Fond du Lac, WI MSA",421,525,701,895,1077,WI,101633
431,2520,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",455,554,734,1048,1077,WI,268581
432,2522,55,METRO27500M27500,"Janesville, WI MSA",460,587,774,976,1034,WI,160331
434,2524,55,METRO31540M31540,"Madison, WI HUD Metro FMR Area",654,783,948,1308,1457,WI,488073
435,2527,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",566,698,877,1119,1210,WI,1555908
437,2529,55,METRO36780M36780,"Oshkosh-Neenah, WI MSA",508,550,713,950,1263,WI,166994
438,2530,55,METRO39540M39540,"Racine, WI MSA",575,579,781,1024,1044,WI,195408
439,2531,55,METRO43100M43100,"Sheboygan, WI MSA",581,690,856,1124,1157,WI,115507
440,2532,55,METRO48140M48140,"Wausau, WI MSA",510,530,691,975,1058,WI,134063
441,2580,56,METRO16220M16220,"Casper, WY MSA",562,643,851,1254,1490,WY,75450
442,2581,56,METRO16940M16940,"Cheyenne, WY MSA",474,539,729,999,1172,WY,91738
443,2603,66,NCNTY66010N66010,Pacific Islands,871,934,1141,1662,1988,GU,159358
444,2604,72,METRO10380M10380,"Aguadilla-Isabela-San Sebasti?n, PR MSA",383,415,461,592,663,PR,306292
445,2605,72,METRO21940M21940,"Fajardo, PR MSA",478,521,578,840,1013,PR,70692
446,2606,72,METRO25020M25020,"Guayama, PR MSA",454,490,546,775,960,PR,84214
447,2607,72,METRO32420M32420,"Mayag?ez, PR MSA",433,470,522,624,861,PR,106330
448,2608,72,METRO38660M38660,"Ponce, PR MSA",491,533,590,820,935,PR,243147
449,2609,72,METRO41900M41900,"San Germ?n-Cabo Rojo, PR MSA",396,411,476,623,671,PR,137462
450,2610,72,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",398,432,480,655,767,PR,173552
451,2611,72,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",453,490,546,757,912,PR,320919
452,2612,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",495,537,597,790,935,PR,1847867
453,2613,72,METRO41980N72923,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",382,412,459,584,672,PR,136567
454,2614,72,METRO49500M49500,"Yauco, PR MSA",391,413,470,592,754,PR,107333
455,2615,72,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,422,456,508,696,755,PR,191414
456,2616,78,NCNTY78010N78010,"St. Croix Island, VI",634,661,801,1000,1145,VI,53234
457,2617,78,NCNTY78923N78923,"St. John/St. Thomas, VI",721,862,1109,1374,1436,VI,55378
